card_id,customer_id,tipo_tarjeta,estado,limite_credito,fecha_emision,fecha_vencimiento
333,3278,credito,activa,9466.41,2018-11-27 16:56:43,2027-10-31 08:51:25
334,1930,debito,activa,17622.7,2023-11-08 21:36:08,2025-02-25 15:49:54
335,626,debito,activa,11940.61,2021-04-01 18:33:57,2028-06-19 13:11:44
336,4658,credito,activa,18374.79,2023-07-25 08:42:16,2030-01-05 22:54:13
337,2880,debito,activa,6544.62,2020-03-10 13:02:46,2030-05-03 03:41:40
338,3167,debito,activa,11445.46,2023-04-30 15:03:59,2025-07-15 02:35:35
339,3423,debito,activa,8410.56,2023-05-25 17:14:57,2029-01-14 06:35:39
340,2110,debito,activa,2252.05,2023-02-21 14:58:57,2028-07-20 08:03:02
341,1166,debito,activa,11911.05,2022-09-08 12:25:34,2028-12-11 04:16:36
342,2782,credito,activa,16090.34,2019-10-03 12:19:46,2030-03-07 08:28:11
343,1892,credito,activa,11567.87,2021-10-05 19:41:42,2029-11-12 19:46:47
344,3183,debito,activa,6307.5,2019-11-17 12:02:21,2026-12-19 12:31:28
345,1640,credito,activa,6012.75,2020-10-04 10:48:14,2027-09-07 05:29:25
346,782,debito,activa,5518.93,2020-04-15 02:41:47,2030-01-10 20:13:31
347,4693,debito,activa,19613.0,2019-09-26 13:16:30,2026-11-24 12:35:40
348,2057,credito,activa,8585.17,2022-12-13 03:59:46,2028-10-27 20:05:57
349,2324,debito,activa,7020.53,2023-05-11 17:20:26,2027-04-03 09:30:00
350,2275,credito,activa,8950.89,2021-05-13 15:53:21,2027-07-22 22:41:10
351,2234,debito,activa,3200.16,2019-04-29 13:28:10,2030-07-19 20:43:18
352,2639,credito,activa,4724.37,2021-10-17 20:20:21,2025-05-01 06:27:42
353,3288,debito,activa,10669.14,2019-12-21 22:31:46,2026-12-14 22:44:28
354,2481,debito,activa,16178.1,2021-09-10 02:11:40,2030-09-08 17:55:08
355,2617,debito,activa,17652.11,2021-02-19 07:47:28,2029-12-06 15:24:12
356,356,debito,activa,17453.71,2019-04-06 20:35:55,2027-03-01 14:11:41
357,4488,debito,activa,18950.27,2022-01-28 05:20:32,2028-05-11 15:21:34
358,4675,credito,activa,3389.66,2018-10-19 02:06:43,2027-04-05 11:07:00
359,3347,debito,activa,1778.44,2022-03-21 21:32:45,2025-01-14 07:30:50
360,3523,credito,activa,3008.89,2019-07-18 22:37:50,2029-07-07 23:03:10
361,2468,debito,activa,12414.1,2021-11-28 06:36:34,2026-12-14 03:56:43
362,164,debito,activa,11566.26,2019-07-29 20:41:21,2025-05-06 23:11:27
363,3635,credito,bloqueada,13752.99,2019-07-02 03:45:16,2026-11-21 02:40:35
364,4734,credito,activa,8050.72,2019-08-10 18:24:59,2028-10-27 18:30:10
365,3664,debito,activa,8440.19,2022-11-05 20:46:40,2027-01-13 11:38:16
366,3255,credito,activa,11365.93,2022-03-04 23:42:04,2028-05-18 08:59:16
367,3382,debito,activa,2502.07,2019-07-15 12:05:38,2025-01-07 23:48:10
368,2065,debito,activa,16197.57,2023-07-05 21:53:30,2028-08-28 23:55:35
369,4266,debito,activa,18534.26,2020-05-26 06:44:37,2025-05-29 09:31:25
370,3985,credito,activa,8359.56,2018-03-07 09:24:03,2025-08-25 10:51:10
371,3888,credito,activa,15051.88,2020-08-21 15:13:21,2027-05-01 03:40:56
372,340,debito,activa,11427.86,2019-05-22 04:05:40,2029-07-21 23:42:06
373,4822,credito,activa,5484.16,2019-07-07 04:49:38,2029-08-26 01:25:04
374,3782,credito,activa,2288.16,2021-05-09 17:29:01,2028-07-18 19:30:35
375,3591,debito,activa,5672.08,2023-11-06 13:47:06,2025-02-20 18:39:09
376,1934,credito,activa,12493.22,2023-03-04 10:29:57,2029-04-08 21:19:42
377,1646,debito,activa,1764.37,2019-08-07 14:57:48,2030-06-12 11:19:26
378,4229,debito,activa,16887.62,2018-08-04 18:52:28,2027-08-10 08:14:03
379,2688,credito,activa,19435.82,2019-03-22 21:48:10,2030-02-08 21:30:32
380,4919,debito,activa,2586.54,2018-08-12 20:20:23,2030-08-23 20:17:29
381,2127,debito,activa,5687.26,2021-08-17 18:19:04,2025-06-09 01:25:39
382,4442,debito,activa,13837.04,2020-02-01 23:27:04,2029-03-23 23:50:03
383,4705,credito,activa,16315.53,2021-11-14 17:03:37,2029-12-08 13:04:35
384,639,debito,activa,7573.89,2023-06-28 07:32:27,2026-10-26 01:20:32
385,1225,debito,activa,10789.53,2021-06-04 12:53:44,2029-07-18 08:38:14
386,3706,credito,activa,17943.43,2018-11-08 09:58:25,2030-08-17 13:15:02
387,3911,debito,activa,8303.57,2022-06-25 15:27:21,2029-09-13 02:53:29
388,4246,credito,activa,2549.23,2019-03-03 13:10:51,2027-06-13 09:48:51
389,1550,debito,activa,19902.99,2018-02-06 15:00:59,2025-12-27 00:01:00
390,4146,debito,activa,4425.32,2023-02-18 08:49:30,2026-12-31 14:26:52
391,1506,debito,activa,1926.85,2018-11-06 20:24:13,2028-04-23 15:55:10
392,4431,debito,activa,8802.42,2021-03-20 00:24:43,2029-10-09 04:54:07
393,1376,credito,activa,3307.81,2021-04-08 00:24:39,2027-10-18 21:15:05
394,668,debito,activa,19595.93,2018-03-06 08:41:26,2026-07-05 15:43:39
395,2375,credito,activa,8235.08,2018-12-08 20:50:32,2029-08-21 10:51:43
396,4091,debito,activa,16690.41,2018-02-12 02:30:53,2030-08-01 10:33:03
397,1016,credito,activa,4355.5,2023-06-26 08:04:09,2026-09-15 04:15:01
398,336,credito,activa,3637.48,2018-05-16 21:29:38,2025-02-14 03:40:30
399,4762,debito,activa,13336.57,2019-02-15 15:59:03,2030-10-30 11:34:06
400,81,debito,activa,18276.89,2020-02-11 13:47:30,2028-08-27 09:52:39
401,2135,credito,bloqueada,3176.19,2018-09-17 17:20:08,2025-09-05 13:08:22
402,1800,credito,activa,12195.83,2020-04-11 13:54:49,2027-10-19 11:13:41
403,258,debito,activa,2613.85,2019-03-20 03:40:53,2030-07-03 16:06:30
404,185,debito,activa,16431.1,2023-05-04 05:10:10,2027-02-03 00:59:17
405,123,debito,activa,18276.81,2023-02-07 00:11:20,2029-01-30 21:17:31
406,4701,credito,activa,12947.09,2018-02-11 22:24:06,2025-03-06 06:49:31
407,5000,credito,activa,14078.52,2018-01-30 04:37:44,2025-11-06 00:16:14
408,3515,credito,activa,2053.29,2018-11-27 09:12:23,2026-02-08 12:21:59
409,1395,debito,activa,2386.57,2022-08-13 02:03:02,2027-03-14 04:16:55
410,2353,debito,bloqueada,4413.74,2020-11-17 08:10:51,2026-06-10 03:14:26
411,3220,debito,activa,6202.74,2018-09-21 23:27:50,2030-08-05 15:33:35
412,1309,debito,activa,15437.27,2019-09-21 14:11:42,2027-06-28 04:42:27
413,3945,debito,activa,9273.16,2019-03-09 13:44:55,2030-09-19 05:50:57
414,1942,debito,activa,2486.74,2022-02-01 15:06:58,2027-03-10 18:12:19
415,491,credito,activa,17200.26,2022-10-15 17:13:46,2028-07-15 03:33:58
416,1055,debito,activa,19882.71,2021-10-12 11:21:45,2026-05-18 21:15:57
417,702,debito,activa,9645.5,2019-05-22 20:55:53,2028-08-17 22:22:17
418,2935,credito,activa,10723.52,2020-08-13 00:17:10,2026-09-27 02:18:05
419,4696,credito,activa,2491.68,2020-10-27 17:32:39,2026-05-25 05:48:51
420,1135,debito,activa,8277.33,2022-01-27 21:59:51,2028-01-28 22:08:47
421,80,credito,activa,8064.28,2019-04-26 01:20:54,2025-10-31 05:54:17
422,836,debito,activa,19350.04,2020-01-28 11:42:23,2027-06-17 04:53:10
423,652,debito,activa,13548.2,2018-06-23 14:22:47,2027-08-20 13:25:39
424,417,credito,activa,15861.48,2022-08-16 16:16:07,2029-08-12 22:16:32
425,3681,credito,activa,3438.31,2023-11-21 02:19:55,2030-11-19 14:15:51
426,3867,credito,activa,8921.61,2020-04-10 23:00:44,2029-09-01 16:35:44
427,746,credito,activa,4639.5,2023-05-04 12:44:11,2030-06-09 08:58:45
428,2003,debito,activa,17343.59,2022-08-16 22:42:59,2025-08-02 02:25:27
429,240,debito,activa,3895.08,2019-01-18 09:10:33,2025-08-25 19:48:19
430,2894,debito,activa,9338.55,2018-03-07 21:22:33,2026-04-29 08:02:12
431,1945,debito,activa,2019.36,2018-05-19 08:05:16,2026-01-13 07:17:18
432,856,debito,activa,13051.59,2018-11-16 10:27:54,2025-01-11 08:10:11
433,3516,debito,activa,10156.57,2022-08-20 03:27:30,2027-01-15 06:14:54
434,2647,credito,activa,10461.37,2020-07-10 22:25:32,2025-07-24 23:59:40
435,3195,credito,activa,2930.76,2018-11-15 15:52:55,2027-04-20 00:28:10
436,4516,credito,activa,10765.64,2022-05-09 07:22:01,2026-07-11 01:00:21
437,4805,debito,activa,11711.89,2021-07-14 05:52:11,2025-12-19 05:32:11
438,2599,credito,activa,19293.96,2019-03-17 15:59:10,2028-11-03 02:44:25
439,1354,credito,activa,1631.23,2018-01-04 18:15:18,2027-11-15 16:02:56
440,2036,credito,activa,18531.56,2019-11-28 21:58:15,2026-01-13 07:09:04
441,2881,debito,activa,10111.72,2018-03-16 13:38:05,2029-04-04 21:13:52
442,680,debito,activa,4992.18,2019-12-06 06:07:25,2029-07-19 22:03:37
443,487,credito,activa,13645.38,2021-08-20 01:31:34,2028-12-16 15:04:32
444,3621,credito,activa,10823.99,2021-04-12 08:14:37,2029-05-06 22:29:14
445,3651,debito,activa,5308.35,2019-04-03 21:11:21,2026-01-15 08:15:01
446,4719,debito,activa,12909.71,2021-01-02 16:41:46,2029-02-04 03:59:41
447,1439,credito,activa,9991.98,2023-07-30 03:31:34,2030-09-07 09:34:08
448,4315,debito,activa,14091.28,2020-06-10 04:48:12,2030-03-24 18:26:58
449,1485,credito,activa,14092.46,2019-12-03 19:09:38,2027-05-15 15:35:39
450,691,debito,activa,9983.49,2023-10-28 09:51:56,2025-09-16 16:55:11
451,1013,debito,activa,8425.13,2021-04-10 08:34:38,2028-01-12 20:36:03
452,4543,debito,activa,2201.64,2023-11-04 17:00:20,2025-10-13 22:15:42
453,2348,debito,bloqueada,10383.09,2018-12-16 05:47:52,2028-01-03 11:29:44
454,3709,debito,activa,5619.19,2022-03-09 00:48:01,2026-07-03 01:13:42
455,4471,debito,activa,2011.7,2019-06-11 19:14:22,2028-04-20 02:28:46
456,1923,debito,activa,7277.22,2018-12-09 04:18:35,2026-08-12 03:14:34
457,638,debito,activa,2661.91,2019-11-29 13:36:28,2029-08-22 04:50:48
458,3009,debito,activa,12015.09,2018-11-13 02:00:17,2027-02-17 13:55:29
459,2234,debito,activa,10569.71,2020-05-25 13:35:43,2025-02-26 15:08:38
460,2126,credito,activa,16056.15,2021-01-15 02:48:30,2030-04-12 08:02:58
461,3458,debito,activa,6085.04,2018-08-26 00:35:25,2025-09-26 12:15:18
462,4290,debito,activa,8059.05,2023-03-28 21:40:42,2025-07-17 01:54:20
463,3175,debito,activa,14090.06,2020-11-02 20:19:26,2026-05-20 05:22:42
464,3689,credito,activa,19865.95,2019-01-03 16:53:17,2026-03-30 00:36:03
465,1400,debito,activa,18179.23,2021-01-25 00:20:38,2027-11-29 20:54:49
466,2335,debito,activa,10895.67,2018-09-21 11:28:02,2026-05-14 03:48:14
467,1506,debito,activa,13881.0,2018-05-15 16:10:27,2029-06-11 01:36:23
468,250,credito,activa,11106.52,2023-02-22 03:15:46,2030-11-13 07:04:07
469,536,credito,activa,9261.31,2019-04-15 11:03:14,2029-07-20 14:15:59
470,3533,debito,activa,12443.66,2019-07-08 05:41:44,2026-08-27 06:23:50
471,3550,debito,activa,8343.49,2021-08-24 16:51:01,2029-01-27 05:44:23
472,458,debito,activa,6323.58,2022-07-07 03:30:12,2030-05-17 05:17:30
473,2739,debito,activa,14407.8,2020-11-06 07:46:58,2027-12-28 16:59:05
474,3370,credito,activa,17567.49,2023-02-06 22:16:22,2025-04-03 13:14:12
475,4136,debito,activa,6472.46,2019-07-18 11:35:26,2027-11-23 21:43:00
476,3697,debito,bloqueada,14430.94,2023-10-12 22:13:11,2028-04-24 10:41:13
477,3412,debito,activa,9246.36,2021-08-14 04:31:55,2028-09-05 10:11:49
478,4070,credito,activa,6739.62,2019-04-12 17:13:03,2025-11-18 18:41:35
479,3388,credito,activa,12801.11,2023-09-05 03:30:35,2029-05-12 00:47:08
480,3186,credito,activa,18848.87,2023-11-05 22:25:01,2028-06-04 09:32:50
481,3239,debito,activa,7682.14,2020-07-25 22:13:27,2026-10-22 18:42:29
482,261,debito,activa,15430.11,2023-04-26 01:21:11,2026-06-05 11:25:17
483,1248,debito,activa,6979.26,2020-06-10 16:41:06,2026-08-14 18:08:27
484,3334,debito,activa,16273.5,2020-12-18 09:31:08,2030-04-14 14:42:52
485,3323,debito,activa,15439.71,2018-11-19 21:01:41,2030-06-04 14:38:33
486,2574,debito,activa,15547.02,2020-04-22 06:10:47,2029-02-10 22:38:26
487,126,debito,activa,19956.45,2022-04-01 02:50:10,2029-12-27 17:45:30
488,1230,credito,activa,3669.83,2023-08-18 22:17:34,2030-12-07 14:32:05
489,3212,credito,activa,8387.95,2021-02-20 19:01:21,2025-07-27 20:28:03
490,3134,debito,activa,12985.43,2020-04-04 13:43:51,2026-12-06 11:47:40
491,1307,debito,activa,12219.03,2018-08-26 06:31:19,2030-08-04 07:23:17
492,2102,debito,activa,15832.03,2018-01-07 18:27:37,2029-03-16 23:17:04
493,136,debito,activa,1891.28,2019-04-07 19:37:16,2029-09-28 23:03:49
494,2378,debito,activa,14395.97,2023-07-31 16:01:40,2028-11-23 12:00:28
495,1460,debito,activa,15016.76,2019-04-01 10:28:29,2028-04-18 05:21:42
496,4232,credito,activa,2160.92,2020-09-22 00:01:06,2027-09-29 02:01:02
497,813,debito,activa,11234.96,2019-04-05 03:17:21,2030-06-20 06:18:51
498,852,debito,activa,5654.86,2021-04-28 13:12:55,2028-02-21 01:00:02
499,1745,credito,activa,16230.92,2021-10-19 20:01:20,2026-09-11 14:56:48
500,1939,debito,activa,1942.66,2022-01-26 10:28:34,2025-05-11 09:06:34
501,871,debito,activa,3777.12,2018-07-29 03:16:06,2025-04-24 00:39:02
502,635,debito,activa,2984.62,2018-12-18 14:07:18,2028-11-08 03:22:26
503,669,credito,activa,2239.14,2022-12-01 07:05:16,2026-08-08 08:18:03
504,1294,debito,bloqueada,12401.4,2021-08-21 01:13:02,2025-01-12 13:30:46
505,3089,debito,activa,17502.39,2020-05-15 04:41:11,2029-11-09 20:19:11
506,269,credito,activa,10708.49,2019-03-26 11:12:53,2028-01-10 06:08:42
507,861,debito,activa,5001.05,2018-10-09 00:13:06,2025-02-23 04:39:31
508,482,credito,activa,7532.13,2020-09-30 16:36:29,2030-08-27 18:41:39
509,3291,credito,activa,7846.96,2019-02-01 05:45:17,2028-03-03 10:24:05
510,3391,debito,activa,9581.07,2019-07-20 01:23:03,2030-07-09 11:49:57
511,1262,credito,activa,8990.23,2021-04-11 04:58:41,2027-11-19 09:12:44
512,2333,credito,activa,13751.87,2020-12-31 12:24:52,2028-07-15 00:26:12
513,103,credito,activa,7458.33,2020-09-19 01:54:36,2025-01-24 02:36:09
514,3795,debito,activa,13596.34,2022-03-16 10:42:21,2027-09-07 04:47:28
515,4888,credito,activa,11388.7,2021-08-09 19:12:35,2028-12-10 23:40:08
516,4335,debito,activa,1921.67,2022-02-04 07:28:31,2025-09-22 18:51:23
517,2693,credito,activa,18473.77,2023-11-25 09:12:17,2026-02-21 13:42:02
518,3672,debito,activa,4381.19,2021-07-10 01:55:39,2025-10-26 04:35:24
519,882,debito,activa,9579.05,2023-02-13 13:13:07,2030-01-22 12:12:19
520,2236,debito,activa,19004.35,2023-06-01 20:38:54,2029-06-06 04:21:01
521,4984,debito,activa,5699.33,2020-11-02 00:57:48,2029-10-11 05:56:03
522,3035,debito,activa,1421.13,2019-03-06 10:31:31,2025-12-28 22:24:50
523,4890,debito,activa,10310.95,2023-07-25 18:21:38,2030-01-17 00:44:51
524,2578,debito,activa,5254.69,2020-02-04 00:14:19,2026-02-26 19:46:02
525,676,debito,activa,12058.52,2021-04-05 12:21:37,2029-01-10 21:29:07
526,2440,debito,activa,16525.05,2021-07-24 17:31:28,2029-03-16 21:03:55
527,1682,debito,activa,10713.18,2022-09-03 17:42:15,2029-09-16 22:17:38
528,1277,credito,activa,13255.56,2022-03-25 10:38:00,2029-09-10 18:37:04
529,4768,credito,activa,13656.9,2022-08-01 19:54:20,2027-11-25 12:40:54
530,3248,debito,activa,16590.16,2022-07-17 08:49:26,2026-01-08 01:26:03
531,4935,debito,activa,14070.61,2022-03-11 11:01:23,2030-04-26 15:23:30
532,3649,credito,activa,19547.27,2022-07-13 08:10:17,2025-04-11 21:53:29
533,1313,debito,bloqueada,9668.01,2022-07-24 22:54:22,2030-06-06 10:42:54
534,1074,debito,activa,1954.91,2019-12-16 22:34:55,2027-09-13 02:13:21
535,4100,debito,activa,8486.51,2021-04-09 23:53:12,2027-02-04 09:53:29
536,1655,credito,activa,16957.68,2018-09-17 18:59:20,2027-08-28 12:44:38
537,3748,debito,activa,3528.29,2022-12-10 23:48:39,2029-07-27 15:42:06
538,4089,credito,activa,14982.86,2021-08-03 14:43:36,2028-08-15 10:03:51
539,1894,debito,activa,11177.57,2022-06-26 03:56:15,2027-07-01 17:18:58
540,1286,credito,activa,18112.66,2022-12-01 09:35:24,2025-05-01 23:29:10
541,535,debito,activa,14892.6,2023-11-25 15:01:46,2025-11-28 02:45:06
542,3448,debito,activa,13549.96,2019-11-13 10:43:38,2025-06-20 14:36:37
543,1380,debito,activa,17850.68,2023-12-25 10:26:15,2027-07-22 16:54:57
544,646,credito,activa,18256.18,2018-09-29 01:50:52,2030-08-28 12:50:42
545,24,debito,activa,8313.42,2020-01-01 17:15:58,2026-03-02 09:27:23
546,4653,debito,activa,18629.1,2021-01-28 19:00:37,2030-12-03 02:34:12
547,4452,credito,activa,2039.26,2018-01-09 21:42:44,2027-03-14 10:51:25
548,4966,debito,activa,15488.77,2019-09-24 13:37:49,2028-03-25 07:37:20
549,4671,debito,activa,7394.09,2018-02-23 07:08:37,2026-04-21 11:14:52
550,4125,debito,activa,10260.54,2021-01-30 22:23:10,2027-05-23 00:07:45
551,365,debito,activa,16879.25,2022-10-01 19:25:05,2027-11-23 03:51:08
552,2656,debito,activa,13103.74,2022-01-12 10:30:35,2028-07-04 03:10:14
553,409,credito,activa,9692.33,2019-02-20 01:23:30,2025-08-20 03:27:38
554,1315,debito,activa,4114.73,2018-12-09 05:51:01,2029-07-08 15:25:14
555,219,credito,activa,18846.03,2018-07-05 02:24:42,2028-02-05 05:47:37
556,4704,debito,activa,7317.07,2020-12-21 09:14:25,2025-08-22 08:43:53
557,1540,debito,activa,2922.07,2021-01-26 03:33:44,2029-03-29 02:58:30
558,3434,debito,activa,11718.79,2019-03-09 22:38:06,2027-08-17 02:51:43
559,4954,credito,activa,8719.32,2020-07-04 14:13:21,2027-07-21 12:12:34
560,1603,debito,activa,12219.71,2021-12-01 09:02:47,2028-06-18 02:29:31
561,2705,credito,activa,5437.07,2019-03-24 19:52:31,2025-03-12 15:02:18
562,3649,credito,activa,8195.85,2022-09-10 10:50:57,2025-03-23 05:43:10
563,1106,debito,activa,19477.66,2021-08-01 05:46:28,2027-06-05 22:42:50
564,3412,debito,activa,18794.19,2020-01-24 09:55:02,2027-10-16 07:05:52
565,2489,debito,activa,17423.25,2019-10-17 17:43:01,2026-07-29 01:54:28
566,617,credito,activa,15803.3,2019-11-29 18:26:07,2025-10-17 04:16:04
567,4322,debito,activa,3974.64,2018-06-23 13:38:44,2026-03-03 23:07:48
568,2419,credito,activa,9871.68,2019-03-05 03:12:38,2029-06-19 23:25:58
569,28,debito,activa,14830.15,2018-12-31 05:44:06,2030-02-17 03:57:37
570,3056,credito,activa,5973.58,2023-12-02 17:10:18,2030-02-06 17:23:07
571,16,debito,activa,1628.41,2023-12-28 03:16:31,2025-11-08 01:41:01
572,3349,debito,activa,8943.88,2019-03-21 12:33:46,2028-02-01 08:21:27
573,333,credito,activa,9077.69,2021-03-18 17:30:57,2025-12-19 05:47:31
574,4579,credito,activa,2236.9,2018-03-23 20:33:56,2025-10-23 15:26:22
575,4662,debito,activa,7091.7,2023-12-03 18:39:29,2027-04-01 20:10:06
576,2162,credito,activa,18428.7,2021-08-12 12:34:45,2027-11-04 00:49:31
577,2086,credito,activa,5755.64,2021-02-28 18:47:06,2027-09-16 23:02:32
578,4550,debito,activa,11814.04,2018-06-18 00:44:46,2026-01-20 09:45:05
579,3954,debito,activa,10269.76,2023-12-20 04:18:23,2026-07-22 09:03:23
580,2790,debito,activa,17380.39,2018-11-26 08:39:57,2029-11-26 20:20:46
581,4262,credito,activa,13417.45,2023-08-22 02:01:19,2026-10-22 15:00:56
582,2253,debito,activa,4010.16,2022-12-12 23:46:01,2029-12-14 22:04:51
583,4974,debito,activa,3714.51,2018-08-18 04:42:42,2025-09-02 22:39:07
584,245,debito,activa,11592.26,2022-01-21 10:45:57,2026-12-21 07:20:11
585,1895,debito,activa,1882.86,2023-01-20 06:18:20,2025-06-02 11:34:24
586,1357,debito,activa,8477.09,2019-05-07 10:14:55,2027-05-10 02:26:43
587,943,debito,activa,8581.21,2018-04-04 18:48:40,2027-08-26 18:16:02
588,3468,debito,activa,4730.33,2019-04-02 08:39:50,2029-09-06 10:30:38
589,3193,credito,activa,6719.23,2021-02-08 18:34:59,2029-08-09 18:43:31
590,1746,credito,activa,7269.02,2019-03-15 22:24:48,2025-09-05 12:06:50
591,4506,debito,activa,1223.41,2018-09-03 10:10:01,2029-09-02 11:40:19
592,2358,debito,activa,16311.94,2020-02-01 07:56:23,2029-11-29 19:13:18
593,3880,credito,bloqueada,19191.48,2018-08-28 10:24:18,2030-11-16 06:05:09
594,3778,debito,activa,6496.06,2018-02-08 18:24:16,2029-08-24 13:31:46
595,2116,credito,activa,3127.73,2022-11-04 09:22:19,2027-07-13 09:18:54
596,2268,credito,activa,19117.49,2021-07-18 00:06:31,2029-09-13 03:26:58
597,2268,credito,activa,15070.47,2019-04-11 03:43:30,2030-08-07 00:33:28
598,1497,debito,activa,17931.71,2019-07-21 18:33:26,2027-07-14 10:38:33
599,2797,credito,activa,7856.65,2021-12-30 12:11:51,2025-11-09 01:01:47
600,4482,credito,activa,10197.18,2019-03-12 07:32:15,2028-06-08 02:18:32
601,930,credito,activa,18674.55,2022-06-27 17:31:30,2025-05-07 13:36:10
602,3325,debito,activa,9731.5,2023-12-11 08:42:05,2027-08-28 00:22:03
603,4501,credito,activa,13769.81,2020-07-19 12:54:45,2028-07-29 10:13:56
604,4588,debito,activa,14391.18,2021-12-31 19:29:50,2025-10-16 20:09:26
605,357,debito,activa,16905.16,2021-07-02 13:20:24,2030-08-07 00:23:39
606,4311,debito,activa,19528.4,2020-11-14 01:40:08,2027-11-02 10:09:18
607,4065,credito,activa,7363.09,2021-10-11 09:04:24,2027-04-16 21:41:12
608,3842,credito,activa,5701.57,2023-06-27 11:17:19,2025-06-11 17:23:16
609,3931,credito,activa,2476.41,2023-12-01 01:22:32,2026-03-02 07:22:49
610,4848,debito,activa,17274.21,2018-02-11 00:57:57,2025-08-02 14:11:20
611,827,debito,activa,6560.92,2020-06-09 23:03:06,2025-10-21 00:38:00
612,666,credito,activa,1942.64,2018-12-12 16:38:38,2030-01-02 19:08:42
613,2029,debito,activa,17440.14,2019-04-30 07:48:08,2025-01-13 10:57:59
614,3692,credito,activa,10688.28,2018-07-06 09:59:01,2025-11-28 21:43:28
615,2583,debito,activa,16927.95,2023-06-20 00:51:49,2029-01-21 21:59:23
616,554,credito,activa,11535.16,2018-04-10 18:58:26,2025-05-13 02:52:56
617,328,credito,activa,6960.87,2023-02-21 02:26:55,2028-12-28 19:48:40
618,1189,debito,activa,3465.85,2019-06-24 07:04:40,2028-01-27 23:40:12
619,150,debito,activa,9306.07,2022-04-13 16:25:36,2028-06-15 08:42:38
620,4753,debito,activa,1504.43,2019-05-14 04:28:21,2029-08-11 19:47:44
